id,glottocode,preferred_name,level,iso639_3,parent_id,latitude,longitude,status,source_version
glotto:kala1371,kala1371,Kalanga (Indo-European),dialect,,glotto:chha1249,,,active,5.3
glotto:kala1374,kala1374,Kalam (Pakistan),dialect,,glotto:kala1373,,,active,5.3
glotto:kala1384,kala1384,Kalanga,language,kck,glotto:kala1405,-21.2887,27.401,active,5.3
glotto:kala1406,kala1406,Kalanadic,family,,glotto:mala1541,,,active,5.3
glotto:kale1248,kale1248,Kaledupa,dialect,,glotto:tuka1248,,,active,5.3
glotto:kalk1245,kalk1245,Kalkoti,language,xka,glotto:palu1255,35.3651,72.0533,active,5.3
glotto:kall1245,kall1245,Kal,dialect,,glotto:zaar1253,,,active,5.3
glotto:kalt1239,kalt1239,Kaltungo,dialect,,glotto:nucl1696,,,active,5.3
glotto:kamb1297,kamb1297,Kamba (Kenya),language,kam,glotto:kamb1323,-1.60827,37.9532,active,5.3
glotto:kamo1254,kamo1254,Kamo,language,kcq,glotto:awak1249,10.0602,11.2712,active,5.3
glotto:kamt1242,kamt1242,Kamta,family,,glotto:kamt1240,,,active,5.3
glotto:kana1285,kana1285,Kanam,dialect,,glotto:jara1263,,,active,5.3
glotto:kand1292,kand1292,Kandiali,dialect,,glotto:dogr1250,,,active,5.3
glotto:kand1299,kand1299,Kandawire,dialect,,glotto:tumb1250,,,active,5.3
glotto:kand1300,kand1300,Kande,language,kbs,glotto:nort3213,-0.00776,11.7076,active,5.3
glotto:kani1275,kani1275,Kanikkaran,language,kev,glotto:mala1541,8.44163,77.2465,active,5.3
glotto:kani1281,kani1281,Kaninuwa,language,wat,glotto:arei1235,-9.23148,150.253,active,5.3
glotto:kany1247,kany1247,Kanyok,language,kny,glotto:luba1255,-7.31878,23.613,active,5.3
glotto:kaon1241,kaon1241,Kaonde,language,kqn,glotto:kaon1242,-12.4129,25.7646,active,5.3
glotto:kapa1253,kapa1253,Kapangan,dialect,,glotto:kank1243,,,active,5.3
glotto:kapa1254,kapa1254,Kapagalan,dialect,,glotto:timu1262,,,active,5.3
glotto:kapi1249,kapi1249,Kapingamarangi,language,kpg,glotto:nort3235,1.039166,154.797223,active,5.3
glotto:kapp1237,kapp1237,Kap,language,ykm,glotto:alit1234,-3.28761,142.659,active,5.3
glotto:kara1471,kara1471,Karani,dialect,,glotto:mugo1238,,,active,5.3
glotto:karo1294,karo1294,Karon,language,krx,glotto:karo1293,12.9918,-16.7382,active,5.3
glotto:karo1300,karo1300,Karonsie,dialect,,glotto:mori1268,,,active,5.3
glotto:karr1238,karr1238,Karrharde,dialect,,glotto:main1285,,,active,5.3
glotto:kasa1249,kasa1249,Kasaa,dialect,,glotto:kpug1234,,,active,5.3
glotto:kash1282,kash1282,Kashanic,family,,glotto:nucl1790,,,active,5.3
glotto:kasr1234,kasr1234,Kasrani,dialect,,glotto:east2304,,,active,5.3
glotto:katb1237,katb1237,Avava,language,tmb,glotto:sout3240,-16.2701,167.484,active,5.3
glotto:kath1248,kath1248,Katharevousa,dialect,,glotto:mode1248,,,active,5.3
glotto:kava1240,kava1240,Kavardi,dialect,,glotto:chha1249,,,active,5.3
glotto:kaya1320,kaya1320,Kayapa Kallahan,dialect,,glotto:ahin1234,16.321,120.9,active,5.3
glotto:kazu1245,kazu1245,Kazukuru,language,kzk,glotto:newg1239,-8.23886,157.687,active,5.3
glotto:keak1238,keak1238,Keaka,dialect,,glotto:east2411,,,active,5.3
glotto:keap1239,keap1239,Keapara,language,khz,glotto:hula1245,-10.1342,147.95,active,5.3
glotto:kele1257,kele1257,Kélé,language,keb,glotto:akel1234,-0.78854,10.3836,active,5.3
glotto:kele1263,kele1263,Kele-Poke,family,,glotto:kele1261,,,active,5.3
glotto:keli1250,keli1250,Keli,dialect,,glotto:tulu1259,,,active,5.3
glotto:keli1253,keli1253,Kelingi,dialect,,glotto:nucl1812,,,active,5.3
glotto:kens1251,kens1251,Kenswei Nsei,language,ndb,glotto:babu1241,6.01713,10.412,active,5.3
glotto:khai1247,khai1247,Khairagarhi,dialect,,glotto:chha1249,,,active,5.3
glotto:khal1272,khal1272,Khalari,dialect,,glotto:powa1246,,,active,5.3
glotto:kham1303,kham1303,Khamse,dialect,,glotto:khor1274,,,active,5.3
glotto:khar1283,khar1283,Kharia Thar,language,ksy,glotto:gaud1238,22.245,83.799,active,5.3
glotto:khar1285,khar1285,Kharmangi,dialect,,glotto:asto1242,,,active,5.3
glotto:khat1247,khat1247,Khatalia,dialect,,glotto:vasa1239,,,active,5.3
glotto:kheh1237,kheh1237,Khehek,language,tlx,glotto:liku1245,-2.06626,146.746,active,5.3
glotto:khlu1236,khlu1236,Khlula,language,ykl,glotto:khlu1235,23.1,104.45,active,5.3
glotto:khol1241,khol1241,Kholosi,language,,glotto:uncl1504,27.119682,54.295807,active,5.3
glotto:khuf1238,khuf1238,Khufi,dialect,,glotto:rosh1238,37.8595,71.60373,active,5.3
glotto:khun1255,khun1255,Khunsaric,language,kfm,glotto:nucl1790,36.6963,49.3742,active,5.3
glotto:khur1237,khur1237,Khuri,dialect,,glotto:kavi1234,,,active,5.3
glotto:kiku1240,kiku1240,Kikuyu,language,kik,glotto:giku1234,-0.29005,36.719,active,5.3
glotto:kili1267,kili1267,Kilivila,language,kij,glotto:kili1271,-8.72574,151.072,active,5.3
glotto:kili1272,kili1272,Kilii,dialect,,glotto:awee1242,,,active,5.3
glotto:kimb1241,kimb1241,Kimbundu,language,kmb,glotto:mbun1247,-8.97835,14.8893,active,5.3
glotto:kimb1242,kimb1242,Kimbu,language,kiv,glotto:nyam1286,-7.23023,33.6445,active,5.3
glotto:king1262,king1262,Kingphu,dialect,,glotto:king1261,,,active,5.3
glotto:kirm1248,kirm1248,Kirmanjki,language,kiu,glotto:zaza1246,39.1636,39.4004,active,5.3
glotto:kisi1243,kisi1243,Kisi,language,kiz,glotto:kisi1244,-9.93,34.4825,active,5.3
glotto:kiss1246,kiss1246,Kis,language,kis,glotto:kisw1234,-3.83909,143.96,active,5.3
glotto:kita1249,kita1249,Kita Maninkakan,language,mwk,glotto:kita1248,13.1798,-9.49151,active,5.3
glotto:kiti1240,kiti1240,Kiti,dialect,,glotto:pohn1238,,,active,5.3
glotto:kiun1241,kiun1241,Kiunthali,dialect,,glotto:lowe1245,,,active,5.3
glotto:kivu1239,kivu1239,Kivu,family,,glotto:west2842,,,active,5.3
glotto:kjal1234,kjal1234,Kjal,dialect,,glotto:jude1265,,,active,5.3
glotto:kobe1243,kobe1243,Kobe (Indonesia),dialect,,glotto:sawa1247,,,active,5.3
glotto:kobo1255,kobo1255,Kobom,dialect,,glotto:nort3260,,,active,5.3
glotto:koko1267,koko1267,Kokola,language,kzn,glotto:lolo1269,-16.2681,35.5767,active,5.3
glotto:koko1270,koko1270,Kokoroton Murut,dialect,,glotto:book1241,,,active,5.3
glotto:kola1284,kola1284,Kolai,dialect,,glotto:kohi1248,,,active,5.3
glotto:kols1241,kols1241,Kölsch,language,ksh,glotto:ripu1236,50.947,6.927,active,5.3
glotto:koma1267,koma1267,Koma Damti,dialect,,glotto:koma1266,,,active,5.3
glotto:komk1239,komk1239,Komic,family,,glotto:cent2275,,,active,5.3
glotto:kona1243,kona1243,Konawe,dialect,,glotto:tola1247,,,active,5.3
glotto:kong1292,kong1292,Kong Jula,dialect,,glotto:dyul1238,,,active,5.3
glotto:koni1258,koni1258,Koniko,dialect,,glotto:daha1240,,,active,5.3
glotto:koni1261,koni1261,Konio,dialect,,glotto:tola1247,,,active,5.3
glotto:kono1265,kono1265,Konongo-Ruwila,language,kcz,glotto:nyam1286,-6.51503,32.1803,active,5.3
glotto:kony1252,kony1252,Konya-Manya,family,,glotto:mane1267,,,active,5.3
glotto:konz1238,konz1238,Rwenzori,family,,glotto:west2842,,,active,5.3
glotto:kopa1246,kopa1246,Kopa (Bangba),dialect,,glotto:bang1345,,,active,5.3
glotto:kori1258,kori1258,Korintal,dialect,,glotto:gula1265,,,active,5.3
glotto:koro1309,koro1309,Lopohan,dialect,,glotto:bowa1234,-2.03429,147.143,active,5.3
glotto:koro1315,koro1315,Koro-Koyaga,family,,glotto:mani1303,,,active,5.3
glotto:kosh1244,kosh1244,Koshti,dialect,,glotto:powa1246,,,active,5.3
glotto:kosi1238,kosi1238,Kosirava,dialect,,glotto:mais1250,,,active,5.3
glotto:kota1274,kota1274,Kota (Gabon),language,koq,glotto:kota1281,1.016,13.97,active,5.3
glotto:kotn1238,kotn1238,Kotni,dialect,,glotto:vasa1239,,,active,5.3
glotto:kove1237,kove1237,Kove,language,kvc,glotto:kali1298,-5.58623,149.63,active,5.3
glotto:koyo1245,koyo1245,Koyo-Mboshi,family,,glotto:koyo1244,,,active,5.3
glotto:kozl1234,kozl1234,Kozluk-Sason-Mush,dialect,,glotto:anat1261,,,active,5.3
glotto:kpal1242,kpal1242,Kpala-Bakpa,family,,glotto:monz1253,,,active,5.3
glotto:kpla1238,kpla1238,Kplang,language,kph,glotto:rive1262,8.06653,-0.80295,active,5.3
glotto:krac1238,krac1238,Krache,language,kye,glotto:rive1262,7.93475,0.01925,active,5.3
glotto:krat1234,krat1234,Kratovo,dialect,,glotto:east2819,,,active,5.3
glotto:kriv1234,kriv1234,Kriva Palanka,dialect,,glotto:east2819,,,active,5.3
glotto:ktiv1234,ktiv1234,Ktivi,dialect,,glotto:west2372,,,active,5.3
glotto:kuan1248,kuan1248,Kuanua,language,ksd,glotto:mini1257,-4.30986,152.114,active,5.3
glotto:kuan1252,kuan1252,Kuansi-Kuamasi,family,,glotto:kuan1251,,,active,5.3
glotto:kubi1239,kubi1239,Kubi,language,kof,glotto:kubi1240,10.6274,10.2746,active,5.3
glotto:kubu1240,kubu1240,Kubuli,dialect,,glotto:sina1266,,,active,5.3
glotto:kuda1250,kuda1250,Kudar,dialect,,glotto:iron1242,,,active,5.3
glotto:kudu1241,kudu1241,Kudu-Camo,language,kov,glotto:ning1277,11.0819,9.07725,active,5.3
glotto:kugo1238,kugo1238,Kugong,dialect,,glotto:monk1234,,,active,5.3
glotto:kukk1239,kukk1239,Kuk,language,kfn,glotto:west2835,6.43762,10.1841,active,5.3
glotto:kukw1245,kukw1245,Kukwe,dialect,,glotto:nyak1260,,,active,5.3
glotto:kula1287,kula1287,Kulam,dialect,,glotto:west2372,,,active,5.3
glotto:kuma1283,kuma1283,Kumanovo,dialect,,glotto:east2819,,,active,5.3
glotto:kumb1266,kumb1266,Kumbhari,dialect,,glotto:powa1246,,,active,5.3
glotto:kumb1274,kumb1274,Kumbewaha,language,xks,glotto:east2751,-5.34485,123.154,active,5.3
glotto:kumh1238,kumh1238,Kumhali,language,kra,glotto:unun9885,27.8297,84.1357,active,5.3
glotto:kumn1237,kumn1237,Kum-Nel-Yua,family,,glotto:kumn1236,,,active,5.3
glotto:kung1260,kung1260,Kung,language,kfl,glotto:cent2275,6.53881,10.2073,active,5.3
glotto:kuni1263,kuni1263,Kuni,language,kse,glotto:nucl1506,-8.66368,146.874,active,5.3
glotto:kuri1256,kuri1256,Kurichiya,language,kfh,glotto:mala1541,11.8226,75.5203,active,5.3
glotto:kurt1247,kurt1247,Kurtat,dialect,,glotto:iron1242,,,active,5.3
glotto:kurt1250,kurt1250,Kurti,language,ktm,glotto:kurt1252,-2.01187,147.036,active,5.3
glotto:kuru1312,kuru1312,Kuru-Maninka,dialect,,glotto:kaka1265,,,active,5.3
glotto:kuse1238,kuse1238,Kuseki,dialect,,glotto:yend1241,,,active,5.3
glotto:kusw1234,kusw1234,Kuswaric,family,,glotto:unun9885,,,active,5.3
glotto:kutt1236,kutt1236,Kutto,language,kpa,glotto:kwam1256,10.7074,11.4953,active,5.3
glotto:kwaa1269,kwaa1269,Kwaami,language,ksq,glotto:kwam1256,10.4141,11.0192,active,5.3
glotto:kwai1244,kwai1244,Kwaibida,dialect,,glotto:sina1266,,,active,5.3
glotto:kwai1245,kwai1245,Kwaibo,dialect,,glotto:sina1266,,,active,5.3
glotto:kwaj1242,kwaj1242,Kwaja-Ndaktup,language,kdz,glotto:mfum1239,6.650434,11.06,active,5.3
glotto:kwak1267,kwak1267,Kwak (Yamba),dialect,,glotto:yamb1251,,,active,5.3
glotto:kwan1271,kwan1271,Kwange,dialect,,glotto:zula1235,,,active,5.3
glotto:kwan1274,kwan1274,Kwandi,dialect,,glotto:luya1241,,,active,5.3
glotto:kwan1275,kwan1275,Kwangwa,dialect,,glotto:luya1241,,,active,5.3
glotto:kwan1288,kwan1288,Kwangali-Diriku,family,,glotto:kune1234,,,active,5.3
glotto:kwen1247,kwen1247,Kwenyii,dialect,,glotto:nume1242,,,active,5.3
glotto:kwon1238,kwon1238,Kwonci,dialect,,glotto:piya1245,,,active,5.3
glotto:kyer1238,kyer1238,Kyerung,language,kgy,glotto:gyal1235,28.2922,85.4257,active,5.3
glotto:labo1244,labo1244,Ninde,language,mwi,glotto:nind1243,-16.4291,167.442,active,5.3
glotto:labu1250,labu1250,Labuk (Kadazan),dialect,,glotto:labu1249,,,active,5.3
glotto:lach1250,lach1250,Lachiguiri Zapotec,language,zpa,glotto:nort3370,16.5772,-95.5367,active,5.3
glotto:ladi1250,ladi1250,Ladin,language,lld,glotto:ital1287,46.60651,11.89498,active,5.3
glotto:lagh1246,lagh1246,Laghu,language,lgb,glotto:west2523,-8.00509,158.961,active,5.3
glotto:laim1240,laim1240,Laimbue,language,lmx,glotto:west2835,6.28158,10.1427,active,5.3
glotto:laiw1239,laiw1239,Laiwui,dialect,,glotto:tola1247,,,active,5.3
glotto:lala1268,lala1268,Lala,language,nrz,glotto:nucl1506,-8.93195,146.749,active,5.3
glotto:lalo1239,lalo1239,Lalomerui,dialect,,glotto:waru1266,,,active,5.3
glotto:lama1275,lama1275,Lama (Togo),language,las,glotto:kabi1265,8.66954,0.833293,active,5.3
glotto:lama1280,lama1280,Lamag Sungai,dialect,,glotto:labu1249,,,active,5.3
glotto:lamb1272,lamb1272,Lambya,language,lai,glotto:nyik1250,-9.49372,33.15852,active,5.3
glotto:lame1270,lame1270,Lamei,dialect,,glotto:lamo1245,,,active,5.3
glotto:lamo1244,lamo1244,Lamogai,language,lmg,glotto:bibl1237,-5.87071,149.321,active,5.3
glotto:lamo1246,lamo1246,Lamo-Dongba,dialect,,glotto:lamo1245,,,active,5.3
glotto:lamu1252,lamu1252,Lamuti,dialect,,glotto:kala1373,,,active,5.3
glotto:land1259,land1259,Landawe,dialect,,glotto:bung1269,,,active,5.3
glotto:lang1318,lang1318,Langbashe,language,lna,glotto:sout2786,4.87523,20.109,active,5.3
glotto:lank1241,lank1241,Lankaviri,dialect,,glotto:kpug1234,,,active,5.3
glotto:laoo1244,laoo1244,Lao,language,lao,glotto:laot1235,19.0,102.46,active,5.3
glotto:lasa1237,lasa1237,Lasalimu,language,llm,glotto:east2751,-5.23602,123.129,active,5.3
glotto:lasd1234,lasd1234,Las Delicias Zapotec,dialect,zcd,glotto:rinc1236,,,active,5.3
glotto:lasi1242,lasi1242,Lasi,language,lss,glotto:lasi1244,25.3293,66.9137,active,5.3
glotto:lauu1247,lauu1247,Lau,language,llu,glotto:nort3284,-8.51018,160.872,active,5.3
glotto:lawu1237,lawu1237,Lawunuia,language,tgi,glotto:piva1237,-6.15201,155.129,active,5.3
glotto:lefa1242,lefa1242,Lefa,language,lfa,glotto:lefa1243,5.05845,11.114,active,5.3
glotto:lega1250,lega1250,Lega-Mwenga,language,lgm,glotto:lega1253,-3.39007,28.2621,active,5.3
glotto:legh1239,legh1239,Leghari,dialect,,glotto:east2304,,,active,5.3
glotto:leil1237,leil1237,Leileiafa,dialect,,glotto:suau1242,,,active,5.3
glotto:leks1234,leks1234,Leksand,dialect,,glotto:neda1234,,,active,5.3
glotto:lela1244,lela1244,Lela,dialect,,glotto:kase1253,,,active,5.3
glotto:lele1267,lele1267,Lelepa,language,lpa,glotto:nort3222,-17.6042,168.202,active,5.3
glotto:lema1245,lema1245,Lematang Ilir,dialect,,glotto:coas1330,,,active,5.3
glotto:lemb1261,lemb1261,Lembetu,dialect,,glotto:vend1245,,,active,5.3
glotto:leny1238,leny1238,Lenyima,language,ldg,glotto:leny1239,6.00131,8.28951,active,5.3
glotto:lere1243,lere1243,Lere (Sayanci),dialect,,glotto:zaar1253,,,active,5.3
glotto:lete1241,lete1241,Letemboi-Repanbitip,language,nms,glotto:sout3240,-16.4339,167.566,active,5.3
glotto:lewo1248,lewo1248,Lewolaga-Bama,dialect,,glotto:west2542,,,active,5.3
glotto:lewo1250,lewo1250,Lewolema-Waibalun,dialect,,glotto:east2807,,,active,5.3
glotto:leyi1238,leyi1238,Leyigha,language,ayi,glotto:leny1239,5.98832,8.20861,active,5.3
glotto:lian1254,lian1254,Liang,dialect,,glotto:tule1244,,,active,5.3
glotto:ligr1238,ligr1238,Ligri,dialect,,glotto:jara1263,,,active,5.3
glotto:liki1241,liki1241,Liki,language,lio,glotto:sobe1240,-1.60652,138.731,active,5.3
glotto:liku1243,liku1243,Likum,language,lib,glotto:liku1245,-2.16157,146.695,active,5.3
glotto:lima1249,lima1249,Lima (Västerdalmål),dialect,,glotto:ovre1234,,,active,5.3
glotto:limb1263,limb1263,Limburgan,language,lim,glotto:ripu1236,51.015,5.87705,active,5.3
glotto:lind1250,lind1250,Lindaic,family,,glotto:cent2022,,,active,5.3
glotto:liro1237,liro1237,Lirong,dialect,,glotto:sebo1238,,,active,5.3
glotto:livi1242,livi1242,Livisiot,dialect,,glotto:mode1248,,,active,5.3
glotto:lobo1241,lobo1241,Loboda,dialect,,glotto:dobu1241,,,active,5.3
glotto:lodh1245,lodh1245,Lodhi (Indo-European),dialect,,glotto:powa1246,,,active,5.3
glotto:lodh1246,lodh1246,Lodhi,language,lbm,glotto:gaud1238,20.8954,84.9463,active,5.3
glotto:loge1237,loge1237,Logeya,dialect,,glotto:sali1295,,,active,5.3
glotto:logo1258,logo1258,Logooli,language,rag,glotto:grea1291,0.09487,34.729,active,5.3
glotto:lohb1238,lohb1238,Lohbya,dialect,,glotto:garh1243,,,active,5.3
glotto:loke1237,loke1237,Lokep,dialect,,glotto:arop1243,,,active,5.3
glotto:lolo1261,lolo1261,Lolo,language,llb,glotto:lolo1269,-17.0232,35.9451,active,5.3
glotto:lome1237,lome1237,Lometimeti,dialect,,glotto:whit1269,,,active,5.3
glotto:lomw1241,lomw1241,Mozambique Lomwe,language,ngl,glotto:lomw1242,-16.0381,37.2437,active,5.3
glotto:long1397,long1397,Long Luyang,dialect,,glotto:sebo1238,,,active,5.3
glotto:long1398,long1398,Long Atun,dialect,,glotto:sebo1238,,,active,5.3
glotto:long1399,long1399,Long Pokun,dialect,,glotto:sebo1238,,,active,5.3
glotto:long1400,long1400,Long Ekang,dialect,,glotto:sebo1238,,,active,5.3
glotto:lowe1413,lowe1413,Lower Murut,dialect,,glotto:timu1262,,,active,5.3
glotto:luba1250,luba1250,Luba-Katanga,language,lub,glotto:kaon1242,-8.2816,25.8918,active,5.3
glotto:lubu1244,lubu1244,Lubuagan,dialect,,glotto:lubu1243,,,active,5.3
glotto:lucu1239,lucu1239,Lucumi-Yoruba,family,,glotto:nucl1747,,,active,5.3
glotto:lukp1238,lukp1238,Lukpa,language,dop,glotto:kabi1265,9.51949,1.66954,active,5.3
glotto:luma1238,luma1238,Luma,language,,glotto:akeu1236,21.17283,102.72419,active,5.3
glotto:lund1276,lund1276,Dir-Nyamzak-Mbarimi,language,nzr,glotto:zuli1234,10.16017,9.7391,active,5.3
glotto:lusa1234,lusa1234,Lusa,dialect,,glotto:zaar1253,,,active,5.3
glotto:luse1252,luse1252,Lusengo,language,lse,glotto:ngir1248,0.16988,18.3991,active,5.3
glotto:lusi1240,lusi1240,Lusi,language,khl,glotto:kali1298,-5.55033,149.148,active,5.3
glotto:luwa1238,luwa1238,Luwati,language,luv,glotto:uncl1504,23.6322,58.4916,active,5.3
glotto:luyi1234,luyi1234,Luyia,family,,glotto:grea1291,,,active,5.3
glotto:lwel1234,lwel1234,Lwel,language,lvl,glotto:lwer1234,-4.38475,20.6314,active,5.3
glotto:maba1278,maba1278,Maba (Indonesia),language,mqa,glotto:sout3422,0.59011,128.418,active,5.3
glotto:maba1279,maba1279,Mabaka Valley Kalinga,language,kkg,glotto:nort3231,17.6683,121.073,active,5.3
glotto:mach1265,mach1265,Machinga,language,mvw,glotto:mako1254,-9.37101,39.4268,active,5.3
glotto:macl1238,macl1238,Macleod Ganj,dialect,,glotto:gadd1242,,,active,5.3
glotto:macr1271,macr1271,Macro-English,family,,glotto:merc1242,,,active,5.3
glotto:madi1258,madi1258,Madipia,dialect,,glotto:mayo1261,,,active,5.3
glotto:madi1259,madi1259,Madimadoko,dialect,,glotto:mayo1261,,,active,5.3
glotto:maee1241,maee1241,Tirax,language,mme,glotto:nort3261,-15.9914,167.288,active,5.3
glotto:maen1235,maen1235,Maeng Itneg,language,itt,glotto:maen1236,17.2453,120.718,active,5.3
glotto:mafe1237,mafe1237,Mafea,language,mkv,glotto:mafe1238,-15.4316,167.241,active,5.3
glotto:maga1260,maga1260,Magahi,language,mag,glotto:mait1254,25.0915,85.3335,active,5.3
glotto:maga1272,maga1272,Magadhan Pali,dialect,,glotto:pali1273,,,active,5.3
glotto:mago1246,mago1246,Magoma,language,gmx,glotto:king1258,-9.23498,33.9826,active,5.3
glotto:mago1248,mago1248,Magori,language,zgr,glotto:mago1247,-10.2321,149.26,active,5.3
glotto:maha1311,maha1311,Mahafaly,dialect,,glotto:maha1309,,,active,5.3
glotto:maho1248,maho1248,Mahongwe,language,mhb,glotto:kota1281,0.64356,14.0472,active,5.3
glotto:maho1249,maho1249,Mahou,language,mxx,glotto:mani1303,8.2494,-7.7062,active,5.3
glotto:maia1251,maia1251,Maiadomu,language,mzz,glotto:iama1238,-9.47132,150.76,active,5.3
glotto:maia1252,maia1252,Maiabare,dialect,,glotto:sewa1251,,,active,5.3
glotto:main1272,main1272,Maindo,language,cwb,glotto:chuw1240,-18.3143,36.5941,active,5.3
glotto:mait1250,mait1250,Maithili,language,mai,glotto:mait1254,26.3817,86.2211,active,5.3
glotto:majh1251,majh1251,Majh-Kumaiya,dialect,,glotto:garh1243,,,active,5.3
glotto:maka1324,maka1324,Makaaic,family,,glotto:west2967,,,active,5.3
glotto:make1249,make1249,Make,dialect,,glotto:fang1246,,,active,5.3
glotto:makh1263,makh1263,Makhuwana,dialect,,glotto:makh1262,,,active,5.3
glotto:mako1251,mako1251,Makonde,language,kde,glotto:mako1254,-10.9906,39.5133,active,5.3
glotto:makw1236,makw1236,Makwe,language,ymk,glotto:mako1254,-10.4673,40.0274,active,5.3
glotto:mala1256,mala1256,Malawi Lomwe,language,lon,glotto:lomw1242,-15.56729,35.43347,active,5.3
glotto:mala1457,mala1457,Mala Malasar,language,ima,glotto:tami1299,10.5007,76.8708,active,5.3
glotto:mala1459,mala1459,Malankuravan,language,mjo,glotto:mala1541,8.45063,77.093,active,5.3
glotto:mala1463,mala1463,Malavedan,language,mjr,glotto:mala1541,8.85517,77.2038,active,5.3
glotto:mala1464,mala1464,Malayalam,language,mal,glotto:mala1541,9.59208,76.7651,active,5.3
glotto:mala1466,mala1466,Malaryan,language,mjq,glotto:mala1541,10.4468,76.5586,active,5.3
glotto:mala1468,mala1468,Malapandaram,language,mjp,glotto:tami1299,8.59225,77.272,active,5.3
glotto:mala1475,mala1475,Malawi Sena,language,swk,glotto:sena1270,-16.6183,34.991,active,5.3
glotto:mala1550,mala1550,Malasa-Eravallan,family,,glotto:tami1299,,,active,5.3
glotto:mali1279,mali1279,Malila,language,mgq,glotto:mbey1234,-9.16619,33.339,active,5.3
glotto:mali1280,mali1280,Malimba,language,mzd,glotto:dual1245,3.67696,9.67186,active,5.3
glotto:mali1282,mali1282,Maligan,dialect,,glotto:taga1273,,,active,5.3
glotto:malp1246,malp1246,Mar Paharia of Dumka,language,mkb,glotto:gaud1238,24.087,87.3507,active,5.3
glotto:malt1254,malt1254,Maltese,language,mlt,glotto:malt1259,35.8884,14.4508,active,5.3
glotto:malu1250,malu1250,Maaloula,dialect,,glotto:west2763,,,active,5.3
glotto:malu1253,malu1253,Malung,dialect,,glotto:ovre1234,,,active,5.3
glotto:mama1274,mama1274,Mamala,dialect,,glotto:hitu1239,,,active,5.3
glotto:mamb1312,mamb1312,Mambila,family,,glotto:mamb1311,,,active,5.3
glotto:mamu1254,mamu1254,Mamusi,language,kdf,glotto:mamu1256,-5.84776,151.033,active,5.3
glotto:mana1301,mana1301,Manam-Sepa,family,,glotto:bamm1241,,,active,5.3
